,Disease,Symptom,Position,Age,Gen
72,http://ai.symptomchecking.org/condtion/Fibromyalgia,"http://dbpedia.org/resource/Pregabalin, http://dbpedia.org/resource/Thermoregulation, http://dbpedia.org/resource/Opioid, http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Noise, http://dbpedia.org/resource/Fibromyalgia, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Milnacipran, http://dbpedia.org/resource/New_Latin, http://dbpedia.org/resource/FM_broadcasting, http://dbpedia.org/resource/Duloxetine, http://dbpedia.org/resource/Connective_tissue, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Healthy_diet, http://dbpedia.org/resource/Histology, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Dietary_supplement, http://dbpedia.org/resource/Memory, http://dbpedia.org/resource/Greek_language, http://dbpedia.org/resource/Anxiety, http://dbpedia.org/resource/Sensitization, http://dbpedia.org/resource/Cognitive_behavioral_therapy, http://dbpedia.org/resource/Chronic_pain, http://dbpedia.org/resource/Inositol, http://dbpedia.org/resource/Medical_test, http://dbpedia.org/resource/Fiber, http://dbpedia.org/resource/Peripheral_neuropathy, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Major_depressive_disorder, http://dbpedia.org/resource/Sleep_disorder, http://dbpedia.org/resource/Urinary_incontinence, http://dbpedia.org/resource/Posttraumatic_stress_disorder, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Major_trauma, http://dbpedia.org/resource/Irritable_bowel_syndrome","http://dbpedia.org/resource/Central_nervous_system, http://dbpedia.org/resource/Muscle",any,Female
73,http://ai.symptomchecking.org/condtion/Flatulence,"http://dbpedia.org/resource/Gas, http://dbpedia.org/resource/Human_sexual_activity, http://dbpedia.org/resource/Latin, http://dbpedia.org/resource/Noise, http://dbpedia.org/resource/Traditional_Chinese_medicine, http://dbpedia.org/resource/Comedy, http://dbpedia.org/resource/The_Root, http://dbpedia.org/resource/Fecal_incontinence, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Abdominal_distension, http://dbpedia.org/resource/Burping","http://dbpedia.org/resource/Buttocks, http://dbpedia.org/resource/Anus, http://dbpedia.org/resource/Stomach, http://dbpedia.org/resource/Small_intestine, http://dbpedia.org/resource/Sphincter, http://dbpedia.org/resource/Rectum, http://dbpedia.org/resource/Large_intestine",any,any
74,http://ai.symptomchecking.org/condtion/Food_poisoning,"http://dbpedia.org/resource/Parasitism, http://dbpedia.org/resource/Chemical_substance, http://dbpedia.org/resource/Foodborne_illness, http://dbpedia.org/resource/Food_spoilage, http://dbpedia.org/resource/Mushroom_poisoning, http://dbpedia.org/resource/Virus, http://dbpedia.org/resource/Species, http://dbpedia.org/resource/Microorganism, http://dbpedia.org/resource/Incubation_period, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Gastroenteritis, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Diarrhea","http://dbpedia.org/resource/Stomach, http://dbpedia.org/resource/Gastrointestinal_tract",any,any
75,http://ai.symptomchecking.org/condtion/Gallbladder_cancer,"http://dbpedia.org/resource/Native_Americans_in_the_United_States, http://dbpedia.org/resource/Hispanic, http://dbpedia.org/resource/India, http://dbpedia.org/resource/Cure, http://dbpedia.org/resource/South_America, http://dbpedia.org/resource/Europe, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Japan, http://dbpedia.org/resource/Abdominal_pain, http://dbpedia.org/resource/Gallstone, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Gallbladder_cancer, http://dbpedia.org/resource/Jaundice","http://dbpedia.org/resource/Lymph_node, http://dbpedia.org/resource/Gallbladder",any,any
76,http://ai.symptomchecking.org/condtion/Gallstones,"http://dbpedia.org/resource/General_anaesthesia, http://dbpedia.org/resource/Cholesterol, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Dieting, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Bile, http://dbpedia.org/resource/Medical_ultrasound, http://dbpedia.org/resource/Africa, http://dbpedia.org/resource/Urine, http://dbpedia.org/resource/Combined_oral_contraceptive_pill, http://dbpedia.org/resource/Bilirubin, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Native_Americans_in_the_United_States, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Weight_loss, http://dbpedia.org/resource/Gallstone, http://dbpedia.org/resource/Biliary_colic, http://dbpedia.org/resource/Pregnancy, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Cholecystitis, http://dbpedia.org/resource/Hepatitis, http://dbpedia.org/resource/Jaundice","http://dbpedia.org/resource/Lithotripsy, http://dbpedia.org/resource/Gallbladder, http://dbpedia.org/resource/Pancreas, http://dbpedia.org/resource/Liver, http://dbpedia.org/resource/Abdomen",any,any
77,http://ai.symptomchecking.org/condtion/Ganglion_cyst,http://dbpedia.org/resource/Fluid,http://dbpedia.org/resource/Soft_tissue,any,any
78,http://ai.symptomchecking.org/condtion/Gastroenteritis,"http://dbpedia.org/resource/Soap, http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Drinking_water, http://dbpedia.org/resource/Hand_washing, http://dbpedia.org/resource/Nasogastric_intubation, http://dbpedia.org/resource/Human_feces, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Food_energy, http://dbpedia.org/resource/Rotavirus_vaccine, http://dbpedia.org/resource/Parasitic_disease, http://dbpedia.org/resource/Oral_rehydration_therapy, http://dbpedia.org/resource/Breastfeeding, http://dbpedia.org/resource/Sodium_chloride, http://dbpedia.org/resource/Intravenous_therapy, http://dbpedia.org/resource/Carbohydrate, http://dbpedia.org/resource/Fungus, http://dbpedia.org/resource/Norovirus, http://dbpedia.org/resource/Campylobacter, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Rotavirus, http://dbpedia.org/resource/Diarrhea, http://dbpedia.org/resource/Influenza, http://dbpedia.org/resource/Abdominal_pain, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Gastroenteritis, http://dbpedia.org/resource/Dehydration","http://dbpedia.org/resource/Breast, http://dbpedia.org/resource/Stomach, http://dbpedia.org/resource/Gastrointestinal_tract, http://dbpedia.org/resource/Small_intestine",young,any
79,http://ai.symptomchecking.org/condtion/Germ_cell_tumours,"http://dbpedia.org/resource/Germ_cell_tumor, http://dbpedia.org/resource/Congenital_disorder","http://dbpedia.org/resource/Ovary, http://dbpedia.org/resource/Testicle, http://dbpedia.org/resource/Gonad",any,any
80,http://ai.symptomchecking.org/condtion/Glandular_fever,"http://dbpedia.org/resource/Ibuprofen, http://dbpedia.org/resource/Monaural, http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Antibody, http://dbpedia.org/resource/Vaccine, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Saliva, http://dbpedia.org/resource/Virus, http://dbpedia.org/resource/Herpesviridae, http://dbpedia.org/resource/Splenomegaly, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Pharyngitis, http://dbpedia.org/resource/Lymphadenopathy, http://dbpedia.org/resource/Splenic_injury, http://dbpedia.org/resource/Infectious_mononucleosis, http://dbpedia.org/resource/Lymphocytosis","http://dbpedia.org/resource/Semen, http://dbpedia.org/resource/Liver, http://dbpedia.org/resource/Blood",young,any
81,http://ai.symptomchecking.org/condtion/Gout,"http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Dieting, http://dbpedia.org/resource/Beer, http://dbpedia.org/resource/Meat_tenderness, http://dbpedia.org/resource/Fat, http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug, http://dbpedia.org/resource/Vitamin_C, http://dbpedia.org/resource/Western_world, http://dbpedia.org/resource/Colchicine, http://dbpedia.org/resource/Probenecid, http://dbpedia.org/resource/Allopurinol, http://dbpedia.org/resource/Overweight, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Dairy_product, http://dbpedia.org/resource/Meat, http://dbpedia.org/resource/Tophus, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Gout, http://dbpedia.org/resource/Kidney_stone_disease","http://dbpedia.org/resource/Synovial_fluid, http://dbpedia.org/resource/Toe, http://dbpedia.org/resource/Blood, http://dbpedia.org/resource/Gastric_acid",any,Male
82,http://ai.symptomchecking.org/condtion/Gum_disease,"http://dbpedia.org/resource/Radiography, http://dbpedia.org/resource/Physical_examination, http://dbpedia.org/resource/Microorganism, http://dbpedia.org/resource/Periodontology, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Tooth, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Periodontitis, http://dbpedia.org/resource/Osteoporosis","http://dbpedia.org/resource/Periodontium, http://dbpedia.org/resource/Alveolar_process, http://dbpedia.org/resource/Gums",any,any
83,http://ai.symptomchecking.org/condtion/HIV,"http://dbpedia.org/resource/Exosphere, http://dbpedia.org/resource/Cytotoxicity, http://dbpedia.org/resource/HIV, http://dbpedia.org/resource/Computer_virus, http://dbpedia.org/resource/CD4, http://dbpedia.org/resource/Opportunistic_infection, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Retrovirus, http://dbpedia.org/resource/Lentivirus, http://dbpedia.org/resource/Breast_milk, http://dbpedia.org/resource/Cell-mediated_immunity, http://dbpedia.org/resource/Virus, http://dbpedia.org/resource/Vaginal_discharge, http://dbpedia.org/resource/HIV/AIDS, http://dbpedia.org/resource/Immunodeficiency, http://dbpedia.org/resource/Infection","http://dbpedia.org/resource/Pre-ejaculate, http://dbpedia.org/resource/Dendritic_cell, http://dbpedia.org/resource/T_cell, http://dbpedia.org/resource/Blood, http://dbpedia.org/resource/White_blood_cell, http://dbpedia.org/resource/Apoptosis, http://dbpedia.org/resource/T_helper_cell, http://dbpedia.org/resource/Cytotoxic_T_cell, http://dbpedia.org/resource/Macrophage, http://dbpedia.org/resource/Semen",any,any
84,http://ai.symptomchecking.org/condtion/Hairy_cell_leukaemia,"http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Tumors_of_the_hematopoietic_and_lymphoid_tissues, http://dbpedia.org/resource/Western_Europe, http://dbpedia.org/resource/North_America, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Ohio_State_University, http://dbpedia.org/resource/Ohio, http://dbpedia.org/resource/Histoplasmosis, http://dbpedia.org/resource/Myelofibrosis, http://dbpedia.org/resource/B-cell_chronic_lymphocytic_leukemia, http://dbpedia.org/resource/Leukemia, http://dbpedia.org/resource/Hairy_cell_leukemia","http://dbpedia.org/resource/B_cell, http://dbpedia.org/resource/Lymphocyte, http://dbpedia.org/resource/Histiocyte",any,any
85,http://ai.symptomchecking.org/condtion/Hay_fever,"http://dbpedia.org/resource/Sleep, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Physiology, http://dbpedia.org/resource/Histamine, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Immunoglobulin_E, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Blackley, http://dbpedia.org/resource/Muhammad_ibn_Zakariya_al-Razi, http://dbpedia.org/resource/Nasal_congestion, http://dbpedia.org/resource/Clemens_von_Pirquet, http://dbpedia.org/resource/Sneeze, http://dbpedia.org/resource/Allergen, http://dbpedia.org/resource/Skin_allergy_test, http://dbpedia.org/resource/Diphenhydramine, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Hay, http://dbpedia.org/resource/Pet, http://dbpedia.org/resource/Allergen_immunotherapy, http://dbpedia.org/resource/Antihistamine, http://dbpedia.org/resource/Heredity, http://dbpedia.org/resource/Western_world, http://dbpedia.org/resource/Dust, http://dbpedia.org/resource/Symptom, http://dbpedia.org/resource/Medical_history, http://dbpedia.org/resource/The_Fluid, http://dbpedia.org/resource/Mold, http://dbpedia.org/resource/Cromoglicic_acid, http://dbpedia.org/resource/Pollen, http://dbpedia.org/resource/Charles_II_of_England, http://dbpedia.org/resource/Montelukast, http://dbpedia.org/resource/SoltyRei, http://dbpedia.org/resource/Asthma, http://dbpedia.org/resource/Atopic_dermatitis, http://dbpedia.org/resource/Allergic_conjunctivitis, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Common_cold, http://dbpedia.org/resource/Allergic_rhinitis, http://dbpedia.org/resource/Allergy","http://dbpedia.org/resource/Tongue, http://dbpedia.org/resource/Mast_cell, http://dbpedia.org/resource/Sensory_neuron, http://dbpedia.org/resource/Human_nose",any,any
86,http://ai.symptomchecking.org/condtion/Head_and_neck_cancer,"http://dbpedia.org/resource/Targeted_therapy, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Head_and_neck_cancer, http://dbpedia.org/resource/Alcohol, http://dbpedia.org/resource/Cancer_screening, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Radiation_exposure, http://dbpedia.org/resource/Bleeding, http://dbpedia.org/resource/Carcinoma, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Squamous_cell_carcinoma, http://dbpedia.org/resource/Betel, http://dbpedia.org/resource/Sore_throat, http://dbpedia.org/resource/Edema, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Dysphagia, http://dbpedia.org/resource/Human_papillomavirus_infection","http://dbpedia.org/resource/Salivary_gland, http://dbpedia.org/resource/Larynx, http://dbpedia.org/resource/Paranasal_sinuses",any,any
87,http://ai.symptomchecking.org/condtion/Headaches,"http://dbpedia.org/resource/Sleep_deprivation, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Alcoholic_drink, http://dbpedia.org/resource/Tooth, http://dbpedia.org/resource/Symptom, http://dbpedia.org/resource/International_Headache_Society, http://dbpedia.org/resource/Cold_Food_Festival, http://dbpedia.org/resource/Recreational_drug_use, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Muscle_weakness, http://dbpedia.org/resource/Major_depressive_disorder, http://dbpedia.org/resource/Cluster_headache, http://dbpedia.org/resource/Head_injury, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Common_cold, http://dbpedia.org/resource/Migraine, http://dbpedia.org/resource/Tension_headache, http://dbpedia.org/resource/Headache",http://dbpedia.org/resource/Paranasal_sinuses,any,any
88,http://ai.symptomchecking.org/condtion/Hepatitis_B,"http://dbpedia.org/resource/Hepatitis_B_vaccine, http://dbpedia.org/resource/North_America, http://dbpedia.org/resource/Breastfeeding, http://dbpedia.org/resource/Dialysis, http://dbpedia.org/resource/Drug_injection, http://dbpedia.org/resource/Interferon, http://dbpedia.org/resource/Urine, http://dbpedia.org/resource/Sneeze, http://dbpedia.org/resource/World_Health_Organization, http://dbpedia.org/resource/Europe, http://dbpedia.org/resource/Health_care, http://dbpedia.org/resource/Condom, http://dbpedia.org/resource/Vaccine, http://dbpedia.org/resource/Sexual_intercourse, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Chronic_condition, http://dbpedia.org/resource/HIV, http://dbpedia.org/resource/Vaccination, http://dbpedia.org/resource/Tenofovir_disoproxil, http://dbpedia.org/resource/Antibody, http://dbpedia.org/resource/Liver_transplantation, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Hepatitis_B_virus, http://dbpedia.org/resource/East_Asia, http://dbpedia.org/resource/Tattoo, http://dbpedia.org/resource/Sub-Saharan_Africa, http://dbpedia.org/resource/Viral_hepatitis, http://dbpedia.org/resource/Hepatocellular_carcinoma, http://dbpedia.org/resource/Blood_transfusion, http://dbpedia.org/resource/Hepatitis_B, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Abdominal_pain, http://dbpedia.org/resource/Jaundice, http://dbpedia.org/resource/Cirrhosis, http://dbpedia.org/resource/Infertility","http://dbpedia.org/resource/Blood, http://dbpedia.org/resource/Liver",any,any
